Assuming page size is 4 KB
8
8

Global6: Testing associativity of L1 TLB.
   entries, array size (KB), stride (KB), latency
   37,    0.58, 0.015625, 186.839941
   37,    0.58, 0.015625, 186.679590
   37,    0.58, 0.015625, 186.822949
   37,    0.87, 0.023438, 186.659863
   37,    0.87, 0.023438, 186.791113
   37,    1.16, 0.031250, 186.368652
   37,    1.45, 0.039062, 186.734277
   37,    1.73, 0.046875, 186.347949
   37,    2.02, 0.054688, 186.737598
   37,    2.31, 0.062500, 186.596973
   37,    2.89, 0.078125, 186.801660
   37,    3.18, 0.085938, 186.421191
   37,    3.76, 0.101562, 186.746191
   37,    4.62, 0.125000, 186.468066
   37,    5.49, 0.148438, 186.852832
   37,    6.65, 0.179688, 186.711230
   37,    7.80, 0.210938, 186.785254
   37,    9.25, 0.250000, 186.431445
   37,   10.98, 0.296875, 186.809082
   37,   13.01, 0.351562, 186.530957
   37,   15.61, 0.421875, 186.915332
   37,   18.50, 0.500000, 186.490332
   37,   21.97, 0.593750, 186.843262
   37,   26.30, 0.710938, 186.979590
   37,   31.22, 0.843750, 186.712793
   37,   37.00, 1.000000, 186.534180
   37,   43.94, 1.187500, 186.798828
   37,   52.32, 1.414062, 186.473926
   37,   62.15, 1.679688, 186.915918
   37,   74.00, 2.000000, 186.479688
   37,   87.88, 2.375000, 186.763379
   37,  104.64, 2.828125, 186.545312
   37,  124.59, 3.367188, 186.740625
   37,  148.00, 4.000000, 186.534180
   37,  176.04, 4.757812, 186.908008
   37,  209.28, 5.656250, 186.411328
   37,  248.88, 6.726562, 186.893359
   37,  296.00, 8.000000, 186.538281
   37,  352.08, 9.515625, 186.795996
   37,  418.56, 11.312500, 186.177734
   37,  497.77, 13.453125, 186.897754
   37,  592.00, 16.000000, 186.531055
   37,  703.87, 19.023438, 186.903418
   37,  837.12, 22.625000, 186.452734
   37,  995.53, 26.906250, 186.756738
   37, 1184.00, 32.000000, 186.518457
   37, 1408.02, 38.054688, 186.962988
   37, 1674.54, 45.257812, 186.662695
   37, 1991.35, 53.820312, 186.401074
   37, 2368.00, 64.000000, 192.171582
   37, 2816.05, 76.109375, 193.429883
   37, 3348.79, 90.507812, 194.134961
   37, 3982.41, 107.632812, 195.794336
   37, 4736.00, 128.000000, 197.365332
   37, 5632.09, 152.218750, 197.890137
   37, 6697.58, 181.015625, 197.728613
   37, 7964.83, 215.265625, 197.562695
   37, 9472.00, 256.000000, 197.432227
   37, 11264.19, 304.437500, 197.643262
   37, 13395.45, 362.039062, 197.563477
   37, 15929.95, 430.539062, 197.217969
   37, 18944.00, 512.000000, 197.491797
   37, 22528.38, 608.875000, 197.461230
   37, 26790.89, 724.078125, 197.375977
   37, 31859.89, 861.078125, 197.515234
   37, 37888.00, 1024.000000, 197.416602
   37, 45056.75, 1217.750000, 197.378516
   37, 53581.78, 1448.156250, 197.300488
   37, 63719.78, 1722.156250, 197.449512
   37, 75776.00, 2048.000000, 197.439258
   37, 90113.50, 2435.500000, 197.616992
   37, 107163.56, 2896.312500, 197.429297
   37, 127439.56, 3444.312500, 197.684668
   37, 151552.00, 4096.000000, 197.421582
   37, 180226.71, 4870.992188, 197.565918
   37, 214326.84, 5792.617188, 197.645898
   37, 254879.12, 6888.625000, 197.555469
   37, 303104.00, 8192.000000, 197.379883
   37, 360453.42, 9741.984375, 197.272070
   37, 428653.67, 11585.234375, 197.248828
   37, 509758.25, 13777.250000, 197.539453
   37, 606208.00, 16384.000000, 197.511426
   37, 720906.84, 19483.968750, 197.373145
   37, 857307.63, 23170.476562, 197.667188
   37, 1019516.21, 27554.492188, 197.573047
   37, 1212416.00, 32768.000000, 197.435547
   37, 1441813.69, 38967.937500, 197.455371
   37, 1714615.27, 46340.953125, 197.442480
   37, 2039032.42, 55108.984375, OOM.
   38,    0.30, 0.007812, 187.461426
   38,    0.30, 0.007812, 187.212988
   38,    0.30, 0.007812, 187.461328
   38,    0.59, 0.015625, 186.660254
   38,    0.59, 0.015625, 186.891504
   38,    0.59, 0.015625, 186.657715
   38,    0.89, 0.023438, 186.830371
   38,    0.89, 0.023438, 186.585547
   38,    1.19, 0.031250, 186.530371
   38,    1.48, 0.039062, 186.545117
   38,    1.78, 0.046875, 186.527246
   38,    2.08, 0.054688, 186.550391
   38,    2.38, 0.062500, 186.764258
   38,    2.97, 0.078125, 186.601562
   38,    3.27, 0.085938, 186.584082
   38,    3.86, 0.101562, 186.519043
   38,    4.75, 0.125000, 186.648047
   38,    5.64, 0.148438, 186.625977
   38,    6.83, 0.179688, 186.874902
   38,    8.02, 0.210938, 186.573242
   38,    9.50, 0.250000, 186.703711
   38,   11.28, 0.296875, 186.550293
   38,   13.36, 0.351562, 186.750586
   38,   16.03, 0.421875, 186.714258
   38,   19.00, 0.500000, 186.631445
   38,   22.56, 0.593750, 186.675195
   38,   27.02, 0.710938, 187.215625
   38,   32.06, 0.843750, 186.426758
   38,   38.00, 1.000000, 186.672559
   38,   45.12, 1.187500, 186.561133
   38,   53.73, 1.414062, 186.707129
   38,   63.83, 1.679688, 186.667578
   38,   76.00, 2.000000, 186.645020
   38,   90.25, 2.375000, 186.560059
   38,  107.47, 2.828125, 186.734863
   38,  127.95, 3.367188, 186.525195
   38,  152.00, 4.000000, 186.698242
   38,  180.80, 4.757812, 186.677930
   38,  214.94, 5.656250, 186.584961
   38,  255.61, 6.726562, 186.663867
   38,  304.00, 8.000000, 186.749023
   38,  361.59, 9.515625, 186.526367
   38,  429.88, 11.312500, 186.409863
   38,  511.22, 13.453125, 186.708398
   38,  608.00, 16.000000, 186.685059
   38,  722.89, 19.023438, 186.678320
   38,  859.75, 22.625000, 186.644727
   38, 1022.44, 26.906250, 186.552148
   38, 1216.00, 32.000000, 186.692578
   38, 1446.08, 38.054688, 186.791602
   38, 1719.80, 45.257812, 186.815820
   38, 2045.17, 53.820312, 186.204883
   38, 2432.00, 64.000000, 192.204004
   38, 2892.16, 76.109375, 193.319629
   38, 3439.30, 90.507812, 194.430078
   38, 4090.05, 107.632812, 195.662695
   38, 4864.00, 128.000000, 197.608789
   38, 5784.31, 152.218750, 197.670117
   38, 6878.59, 181.015625, 197.940039
   38, 8180.09, 215.265625, 197.391406
   38, 9728.00, 256.000000, 197.661719
   38, 11568.62, 304.437500, 197.460059
   38, 13757.48, 362.039062, 197.700488
   38, 16360.48, 430.539062, 197.036035
   38, 19456.00, 512.000000, 197.632324
   38, 23137.25, 608.875000, 197.277930
   38, 27514.97, 724.078125, 197.536035
   38, 32720.97, 861.078125, 197.183398
   38, 38912.00, 1024.000000, 197.615332
   38, 46274.50, 1217.750000, 197.173438
   38, 55029.94, 1448.156250, 197.539355
   38, 65441.94, 1722.156250, 197.277344
   38, 77824.00, 2048.000000, 197.640137
   38, 92549.00, 2435.500000, 197.407227
   38, 110059.88, 2896.312500, 197.662402
   38, 130883.88, 3444.312500, 197.524512
   38, 155648.00, 4096.000000, 197.673926
   38, 185097.70, 4870.992188, 197.426562
   38, 220119.45, 5792.617188, 197.896777
   38, 261767.75, 6888.625000, 197.383594
   38, 311296.00, 8192.000000, 197.603320
   38, 370195.41, 9741.984375, 197.043848
   38, 440238.91, 11585.234375, 197.491699
   38, 523535.50, 13777.250000, 197.408887
   38, 622592.00, 16384.000000, 197.648730
   38, 740390.81, 19483.968750, 197.228418
   38, 880478.11, 23170.476562, 197.906543
   38, 1047070.70, 27554.492188, 197.341309
   38, 1245184.00, 32768.000000, 197.624609
   38, 1480781.62, 38967.937500, 197.244043
   38, 1760956.22, 46340.953125, 197.656152
   38, 2094141.41, 55108.984375, OOM.
   39,    0.30, 0.007812, 187.218848
   39,    0.30, 0.007812, 187.373242
   39,    0.30, 0.007812, 187.231738
   39,    0.61, 0.015625, 186.864258
   39,    0.61, 0.015625, 186.696582
   39,    0.61, 0.015625, 186.855762
   39,    0.91, 0.023438, 186.551270
   39,    0.91, 0.023438, 186.766211
   39,    1.22, 0.031250, 186.299219
   39,    1.52, 0.039062, 186.756152
   39,    1.83, 0.046875, 186.352637
   39,    2.13, 0.054688, 186.775879
   39,    2.44, 0.062500, 186.527344
   39,    3.05, 0.078125, 186.750098
   39,    3.35, 0.085938, 186.424805
   39,    3.96, 0.101562, 186.790039
   39,    4.88, 0.125000, 186.468555
   39,    5.79, 0.148438, 186.826855
   39,    7.01, 0.179688, 186.705469
   39,    8.23, 0.210938, 186.763770
   39,    9.75, 0.250000, 186.509277
   39,   11.58, 0.296875, 186.780176
   39,   13.71, 0.351562, 186.524121
   39,   16.45, 0.421875, 186.883887
   39,   19.50, 0.500000, 186.467969
   39,   23.16, 0.593750, 186.889648
   39,   27.73, 0.710938, 187.010742
   39,   32.91, 0.843750, 186.604297
   39,   39.00, 1.000000, 186.523926
   39,   46.31, 1.187500, 186.718066
   39,   55.15, 1.414062, 186.514844
   39,   65.51, 1.679688, 186.837598
   39,   78.00, 2.000000, 186.451074
   39,   92.62, 2.375000, 186.736328
   39,  110.30, 2.828125, 186.569238
   39,  131.32, 3.367188, 186.778125
   39,  156.00, 4.000000, 186.534277
   39,  185.55, 4.757812, 186.837500
   39,  220.59, 5.656250, 186.353223
   39,  262.34, 6.726562, 186.869824
   39,  312.00, 8.000000, 186.534570
   39,  371.11, 9.515625, 186.788184
   39,  441.19, 11.312500, 186.204492
   39,  524.67, 13.453125, 186.963379
   39,  624.00, 16.000000, 186.478320
   39,  741.91, 19.023438, 186.798340
   39,  882.38, 22.625000, 186.486328
   39, 1049.34, 26.906250, 186.798730
   39, 1248.00, 32.000000, 186.491309
   39, 1484.13, 38.054688, 187.009766
   39, 1765.05, 45.257812, 186.653613
   39, 2098.99, 53.820312, 186.423730
   39, 2496.00, 64.000000, 192.149023
   39, 2968.27, 76.109375, 193.279199
   39, 3529.80, 90.507812, 194.066602
   39, 4197.68, 107.632812, 195.607422
   39, 4992.00, 128.000000, 197.442676
   39, 5936.53, 152.218750, 197.844727
   39, 7059.61, 181.015625, 197.768164
   39, 8395.36, 215.265625, 197.553125
   39, 9984.00, 256.000000, 197.499121
   39, 11873.06, 304.437500, 197.631348
   39, 14119.52, 362.039062, 197.454102
   39, 16791.02, 430.539062, 197.298535
   39, 19968.00, 512.000000, 197.497656
   39, 23746.12, 608.875000, 197.518457
   39, 28239.05, 724.078125, 197.357422
   39, 33582.05, 861.078125, 197.411914
   39, 39936.00, 1024.000000, 197.435840
   39, 47492.25, 1217.750000, 197.374902
   39, 56478.09, 1448.156250, 197.376563
   39, 67164.09, 1722.156250, 197.493262
   39, 79872.00, 2048.000000, 197.437012
   39, 94984.50, 2435.500000, 197.582812
   39, 112956.19, 2896.312500, 197.401367
   39, 134328.19, 3444.312500, 197.733105
   39, 159744.00, 4096.000000, 197.426465
   39, 189968.70, 4870.992188, 197.573535
   39, 225912.07, 5792.617188, 197.643457
   39, 268656.38, 6888.625000, 197.611426
   39, 319488.00, 8192.000000, 197.404492
   39, 379937.39, 9741.984375, 197.218652
   39, 451824.14, 11585.234375, 197.240820
   39, 537312.75, 13777.250000, 197.625781
   39, 638976.00, 16384.000000, 197.458887
   39, 759874.78, 19483.968750, 197.458887
   39, 903648.59, 23170.476562, 197.633789
   39, 1074625.20, 27554.492188, 197.509082
   39, 1277952.00, 32768.000000, 197.418750
   39, 1519749.56, 38967.937500, 197.469922
   39, 1807297.17, 46340.953125, 197.482422
   39, -2045053.61, 55108.984375, OOM.
   40,    0.31, 0.007812, 187.352344
   40,    0.31, 0.007812, 187.084277
   40,    0.31, 0.007812, 187.347363
   40,    0.62, 0.015625, 186.682813
   40,    0.62, 0.015625, 186.912207
   40,    0.62, 0.015625, 186.672168
   40,    0.94, 0.023438, 186.752637
   40,    0.94, 0.023438, 186.510547
   40,    1.25, 0.031250, 186.451758
   40,    1.56, 0.039062, 186.530273
   40,    1.88, 0.046875, 186.576758
   40,    2.19, 0.054688, 186.599023
   40,    2.50, 0.062500, 186.692676
   40,    3.12, 0.078125, 186.550195
   40,    3.44, 0.085938, 186.629980
   40,    4.06, 0.101562, 186.585352
   40,    5.00, 0.125000, 186.675098
   40,    5.94, 0.148438, 186.612207
   40,    7.19, 0.179688, 186.899023
   40,    8.44, 0.210938, 186.617773
   40,   10.00, 0.250000, 186.687891
   40,   11.88, 0.296875, 186.495898
   40,   14.06, 0.351562, 186.733203
   40,   16.88, 0.421875, 186.695703
   40,   20.00, 0.500000, 186.678809
   40,   23.75, 0.593750, 186.652734
   40,   28.44, 0.710938, 187.229785
   40,   33.75, 0.843750, 186.412500
   40,   40.00, 1.000000, 186.668945
   40,   47.50, 1.187500, 186.489160
   40,   56.56, 1.414062, 186.740723
   40,   67.19, 1.679688, 186.629102
   40,   80.00, 2.000000, 186.688574
   40,   95.00, 2.375000, 186.476562
   40,  113.12, 2.828125, 186.753613
   40,  134.69, 3.367188, 186.533301
   40,  160.00, 4.000000, 186.691699
   40,  190.31, 4.757812, 186.642383
   40,  226.25, 5.656250, 186.582715
   40,  269.06, 6.726562, 186.636523
   40,  320.00, 8.000000, 186.692969
   40,  380.62, 9.515625, 186.527246
   40,  452.50, 11.312500, 186.405469
   40,  538.12, 13.453125, 186.763086
   40,  640.00, 16.000000, 186.682227
   40,  760.94, 19.023438, 186.585645
   40,  905.00, 22.625000, 186.677930
   40, 1076.25, 26.906250, 186.563379
   40, 1280.00, 32.000000, 186.692480
   40, 1522.19, 38.054688, 186.817480
   40, 1810.31, 45.257812, 186.803418
   40, 2152.81, 53.820312, 190.910449
   40, 2560.00, 64.000000, 192.152246
   40, 3044.38, 76.109375, 193.218750
   40, 3620.31, 90.507812, 194.354199
   40, 4305.31, 107.632812, 195.476758
   40, 5120.00, 128.000000, 197.575391
   40, 6088.75, 152.218750, 197.614062
   40, 7240.62, 181.015625, 197.933789
   40, 8610.62, 215.265625, 197.332617
   40, 10240.00, 256.000000, 197.647656
   40, 12177.50, 304.437500, 197.436719
   40, 14481.56, 362.039062, 197.693164
   40, 17221.56, 430.539062, 197.056348
   40, 20480.00, 512.000000, 197.635645
   40, 24355.00, 608.875000, 197.323340
   40, 28963.12, 724.078125, 197.563770
   40, 34443.12, 861.078125, 197.183887
   40, 40960.00, 1024.000000, 197.664355
   40, 48710.00, 1217.750000, 197.101562
   40, 57926.25, 1448.156250, 197.541016
   40, 68886.25, 1722.156250, 197.276660
   40, 81920.00, 2048.000000, 197.655664
   40, 97420.00, 2435.500000, 197.354395
   40, 115852.50, 2896.312500, 197.588672
   40, 137772.50, 3444.312500, 197.493555
   40, 163840.00, 4096.000000, 197.640137
   40, 194839.69, 4870.992188, 197.294141
   40, 231704.69, 5792.617188, 197.896289
   40, 275545.00, 6888.625000, 197.446191
   40, 327680.00, 8192.000000, 197.647656
   40, 389679.38, 9741.984375, 196.994922
   40, 463409.38, 11585.234375, 197.470703
   40, 551090.00, 13777.250000, 197.445898
   40, 655360.00, 16384.000000, 197.631055
   40, 779358.75, 19483.968750, 197.220898
   40, 926819.06, 23170.476562, 197.870996
   40, 1102179.69, 27554.492188, 197.333301
   40, 1310720.00, 32768.000000, 197.636816
   40, 1558717.50, 38967.937500, 197.280859
   40, 1853638.12, 46340.953125, 197.657031
   40, -1989944.62, 55108.984375, OOM.
   41,    0.32, 0.007812, 187.103027
   41,    0.32, 0.007812, 187.269336
   41,    0.32, 0.007812, 187.107324
   41,    0.64, 0.015625, 186.896582
   41,    0.64, 0.015625, 186.710840
   41,    0.64, 0.015625, 186.889453
   41,    0.96, 0.023438, 186.483887
   41,    0.96, 0.023438, 186.710156
   41,    1.28, 0.031250, 186.306348
   41,    1.60, 0.039062, 186.704785
   41,    1.92, 0.046875, 186.416602
   41,    2.24, 0.054688, 186.804199
   41,    2.56, 0.062500, 186.514746
   41,    3.20, 0.078125, 186.674414
   41,    3.52, 0.085938, 186.461816
   41,    4.16, 0.101562, 186.753125
   41,    5.12, 0.125000, 186.501074
   41,    6.09, 0.148438, 186.738672
   41,    7.37, 0.179688, 186.699023
   41,    8.65, 0.210938, 186.738379
   41,   10.25, 0.250000, 186.496777
   41,   12.17, 0.296875, 186.772363
   41,   14.41, 0.351562, 186.501172
   41,   17.30, 0.421875, 186.914941
   41,   20.50, 0.500000, 186.523438
   41,   24.34, 0.593750, 186.862988
   41,   29.15, 0.710938, 186.992383
   41,   34.59, 0.843750, 186.602637
   41,   41.00, 1.000000, 186.460840
   41,   48.69, 1.187500, 186.661328
   41,   57.98, 1.414062, 186.568066
   41,   68.87, 1.679688, 186.873242
   41,   82.00, 2.000000, 186.517188
   41,   97.38, 2.375000, 186.685840
   41,  115.95, 2.828125, 186.605957
   41,  138.05, 3.367188, 186.765723
   41,  164.00, 4.000000, 186.505664
   41,  195.07, 4.757812, 186.806250
   41,  231.91, 5.656250, 186.383398
   41,  275.79, 6.726562, 186.772852
   41,  328.00, 8.000000, 186.495215
   41,  390.14, 9.515625, 186.709863
   41,  463.81, 11.312500, 186.185937
   41,  551.58, 13.453125, 186.981543
   41,  656.00, 16.000000, 186.519727
   41,  779.96, 19.023438, 186.787891
   41,  927.62, 22.625000, 186.448242
   41, 1103.16, 26.906250, 186.764160
   41, 1312.00, 32.000000, 186.509668
   41, 1560.24, 38.054688, 186.975391
   41, 1855.57, 45.257812, 186.572754
   41, 2206.63, 53.820312, 191.007422
   41, 2624.00, 64.000000, 192.138281
   41, 3120.48, 76.109375, 193.288379
   41, 3710.82, 90.507812, 194.241406
   41, 4412.95, 107.632812, 195.672070
   41, 5248.00, 128.000000, 197.373340
   41, 6240.97, 152.218750, 197.792383
   41, 7421.64, 181.015625, 197.744727
   41, 8825.89, 215.265625, 197.478906
   41, 10496.00, 256.000000, 197.416602
   41, 12481.94, 304.437500, 197.683887
   41, 14843.60, 362.039062, 197.447168
   41, 17652.10, 430.539062, 197.291406
   41, 20992.00, 512.000000, 197.449707
   41, 24963.88, 608.875000, 197.501270
   41, 29687.20, 724.078125, 197.352637
   41, 35304.20, 861.078125, 197.329688
   41, 41984.00, 1024.000000, 197.469629
   41, 49927.75, 1217.750000, 197.349316
   41, 59374.41, 1448.156250, 197.303711
   41, 70608.41, 1722.156250, 197.448340
   41, 83968.00, 2048.000000, 197.466211
   41, 99855.50, 2435.500000, 197.564551
   41, 118748.81, 2896.312500, 197.363770
   41, 141216.81, 3444.312500, 197.665234
   41, 167936.00, 4096.000000, 197.436230
   41, 199710.68, 4870.992188, 197.524805
   41, 237497.30, 5792.617188, 197.629883
   41, 282433.62, 6888.625000, 197.607910
   41, 335872.00, 8192.000000, 197.462012
   41, 399421.36, 9741.984375, 197.192578
   41, 474994.61, 11585.234375, 197.232422
   41, 564867.25, 13777.250000, 197.676270
   41, 671744.00, 16384.000000, 197.416211
   41, 798842.72, 19483.968750, 197.483008
   41, 949989.54, 23170.476562, 197.698633
   41, 1129734.18, 27554.492188, 197.584082
   41, 1343488.00, 32768.000000, 197.396387
   41, 1597685.44, 38967.937500, 197.507715
   41, 1899979.08, 46340.953125, OOM.
   41, -1934835.64, 55108.984375, OOM.
   42,    0.33, 0.007812, 187.070312
   42,    0.33, 0.007812, 187.221289
   42,    0.33, 0.007812, 187.063477
   42,    0.66, 0.015625, 186.914844
   42,    0.66, 0.015625, 186.747949
   42,    0.66, 0.015625, 186.920508
   42,    0.98, 0.023438, 186.485449
   42,    0.98, 0.023438, 186.666504
   42,    1.31, 0.031250, 186.338477
   42,    1.64, 0.039062, 186.671582
   42,    1.97, 0.046875, 186.434570
   42,    2.30, 0.054688, 186.848633
   42,    2.62, 0.062500, 186.533594
   42,    3.28, 0.078125, 186.681836
   42,    3.61, 0.085938, 186.395703
   42,    4.27, 0.101562, 186.725977
   42,    5.25, 0.125000, 186.539160
   42,    6.23, 0.148438, 186.739844
   42,    7.55, 0.179688, 186.677832
   42,    8.86, 0.210938, 186.790137
   42,   10.50, 0.250000, 186.459961
   42,   12.47, 0.296875, 186.686719
   42,   14.77, 0.351562, 186.530664
   42,   17.72, 0.421875, 186.911816
   42,   21.00, 0.500000, 186.534082
   42,   24.94, 0.593750, 186.882129
   42,   29.86, 0.710938, 186.936621
   42,   35.44, 0.843750, 186.541016
   42,   42.00, 1.000000, 186.518359
   42,   49.88, 1.187500, 186.689355
   42,   59.39, 1.414062, 186.586426
   42,   70.55, 1.679688, 186.853418
   42,   84.00, 2.000000, 186.532617
   42,   99.75, 2.375000, 186.737598
   42,  118.78, 2.828125, 186.563086
   42,  141.42, 3.367188, 186.735449
   42,  168.00, 4.000000, 186.477930
   42,  199.83, 4.757812, 186.770117
   42,  237.56, 5.656250, 186.414355
   42,  282.52, 6.726562, 186.853418
   42,  336.00, 8.000000, 186.475586
   42,  399.66, 9.515625, 186.727637
   42,  475.12, 11.312500, 186.168457
   42,  565.03, 13.453125, 186.996582
   42,  672.00, 16.000000, 186.492480
   42,  798.98, 19.023438, 186.838574
   42,  950.25, 22.625000, 186.397461
   42, 1130.06, 26.906250, 186.820703
   42, 1344.00, 32.000000, 186.476172
   42, 1598.30, 38.054688, 186.949805
   42, 1900.83, 45.257812, 186.529785
   42, 2260.45, 53.820312, 191.226953
   42, 2688.00, 64.000000, 191.989551
   42, 3196.59, 76.109375, 193.366406
   42, 3801.33, 90.507812, 194.108984
   42, 4520.58, 107.632812, 195.712891
   42, 5376.00, 128.000000, 197.350195
   42, 6393.19, 152.218750, 197.804590
   42, 7602.66, 181.015625, 197.701855
   42, 9041.16, 215.265625, 197.471191
   42, 10752.00, 256.000000, 197.456738
   42, 12786.38, 304.437500, 197.631348
   42, 15205.64, 362.039062, 197.475781
   42, 18082.64, 430.539062, 197.340137
   42, 21504.00, 512.000000, 197.420605
   42, 25572.75, 608.875000, 197.540625
   42, 30411.28, 724.078125, 197.400781
   42, 36165.28, 861.078125, 197.339746
   42, 43008.00, 1024.000000, 197.471973
   42, 51145.50, 1217.750000, 197.329199
   42, 60822.56, 1448.156250, 197.280371
   42, 72330.56, 1722.156250, 197.482910
   42, 86016.00, 2048.000000, 197.438770
   42, 102291.00, 2435.500000, 197.524707
   42, 121645.12, 2896.312500, 197.387695
   42, 144661.12, 3444.312500, 197.671875
   42, 172032.00, 4096.000000, 197.431348
   42, 204581.67, 4870.992188, 197.513086
   42, 243289.92, 5792.617188, 197.665820
   42, 289322.25, 6888.625000, 197.610840
   42, 344064.00, 8192.000000, 197.492969
   42, 409163.34, 9741.984375, 197.218066
   42, 486579.84, 11585.234375, 197.320117
   42, 578644.50, 13777.250000, 197.706250
   42, 688128.00, 16384.000000, 197.448730
   42, 818326.69, 19483.968750, 197.429883
   42, 973160.02, 23170.476562, 197.660449
   42, 1157288.67, 27554.492188, 197.568262
   42, 1376256.00, 32768.000000, 197.418066
   42, 1636653.38, 38967.937500, 197.542969
   42, 1946320.03, 46340.953125, OOM.
   42, -1879726.66, 55108.984375, OOM.
   43,    0.34, 0.007812, 187.070703
   43,    0.34, 0.007812, 187.207227
   43,    0.34, 0.007812, 187.069238
   43,    0.67, 0.015625, 186.938281
   43,    0.67, 0.015625, 186.800488
   43,    0.67, 0.015625, 186.941504
   43,    1.01, 0.023438, 186.501367
   43,    1.01, 0.023438, 186.667188
   43,    1.34, 0.031250, 186.378125
   43,    1.68, 0.039062, 186.668359
   43,    2.02, 0.046875, 186.466699
   43,    2.35, 0.054688, 186.788477
   43,    2.69, 0.062500, 186.562109
   43,    3.36, 0.078125, 186.715137
   43,    3.70, 0.085938, 186.430566
   43,    4.37, 0.101562, 186.771484
   43,    5.38, 0.125000, 186.505273
   43,    6.38, 0.148438, 186.705469
   43,    7.73, 0.179688, 186.702734
   43,    9.07, 0.210938, 186.731152
   43,   10.75, 0.250000, 186.504492
   43,   12.77, 0.296875, 186.771973
   43,   15.12, 0.351562, 186.563086
   43,   18.14, 0.421875, 186.922363
   43,   21.50, 0.500000, 186.523047
   43,   25.53, 0.593750, 186.910156
   43,   30.57, 0.710938, 186.987207
   43,   36.28, 0.843750, 186.566797
   43,   43.00, 1.000000, 186.462305
   43,   51.06, 1.187500, 186.716406
   43,   60.80, 1.414062, 186.618359
   43,   72.23, 1.679688, 186.838184
   43,   86.00, 2.000000, 186.511719
   43,  102.12, 2.375000, 186.769531
   43,  121.61, 2.828125, 186.567187
   43,  144.79, 3.367188, 186.760547
   43,  172.00, 4.000000, 186.535352
   43,  204.59, 4.757812, 186.787598
   43,  243.22, 5.656250, 186.399414
   43,  289.24, 6.726562, 186.866016
   43,  344.00, 8.000000, 186.521191
   43,  409.17, 9.515625, 186.733203
   43,  486.44, 11.312500, 186.224707
   43,  578.48, 13.453125, 186.964453
   43,  688.00, 16.000000, 186.454395
   43,  818.01, 19.023438, 186.836230
   43,  972.88, 22.625000, 186.503613
   43, 1156.97, 26.906250, 186.768164
   43, 1376.00, 32.000000, 186.477148
   43, 1636.35, 38.054688, 186.969336
   43, 1946.09, 45.257812, 186.534473
   43, 2314.27, 53.820312, 191.160645
   43, 2752.00, 64.000000, 192.052441
   43, 3272.70, 76.109375, 193.260352
   43, 3891.84, 90.507812, 194.206641
   43, 4628.21, 107.632812, 195.795605
   43, 5504.00, 128.000000, 197.420508
   43, 6545.41, 152.218750, 197.845898
   43, 7783.67, 181.015625, 197.697070
   43, 9256.42, 215.265625, 197.474707
   43, 11008.00, 256.000000, 197.478613
   43, 13090.81, 304.437500, 197.587012
   43, 15567.68, 362.039062, 197.483887
   43, 18513.18, 430.539062, 197.380273
   43, 22016.00, 512.000000, 197.407715
   43, 26181.62, 608.875000, 197.534473
   43, 31135.36, 724.078125, 197.447363
   43, 37026.36, 861.078125, 197.332520
   43, 44032.00, 1024.000000, 197.471680
   43, 52363.25, 1217.750000, 197.318359
   43, 62270.72, 1448.156250, 197.320801
   43, 74052.72, 1722.156250, 197.526465
   43, 88064.00, 2048.000000, 197.424219
   43, 104726.50, 2435.500000, 197.523047
   43, 124541.44, 2896.312500, 197.396484
   43, 148105.44, 3444.312500, 197.719629
   43, 176128.00, 4096.000000, 197.434375
   43, 209452.66, 4870.992188, 197.527441
   43, 249082.54, 5792.617188, 197.635156
   43, 296210.88, 6888.625000, 197.558301
   43, 352256.00, 8192.000000, 197.467773
   43, 418905.33, 9741.984375, 197.280957
   43, 498165.08, 11585.234375, 197.295605
   43, 592421.75, 13777.250000, 197.718066
   43, 704512.00, 16384.000000, 197.490918
   43, 837810.66, 19483.968750, 197.401855
   43, 996330.49, 23170.476562, 197.588965
   43, 1184843.16, 27554.492188, 197.623145
   43, 1409024.00, 32768.000000, 197.429395
   43, 1675621.31, 38967.937500, 197.542773
   43, 1992660.98, 46340.953125, OOM.
   43, -1824617.67, 55108.984375, OOM.
   44,    0.34, 0.007812, 187.003027
   44,    0.34, 0.007812, 187.156836
   44,    0.34, 0.007812, 187.006934
   44,    0.69, 0.015625, 186.975781
   44,    0.69, 0.015625, 186.771582
   44,    0.69, 0.015625, 186.981055
   44,    1.03, 0.023438, 186.467285
   44,    1.03, 0.023438, 186.623242
   44,    1.38, 0.031250, 186.415723
   44,    1.72, 0.039062, 186.658203
   44,    2.06, 0.046875, 186.508398
   44,    2.41, 0.054688, 186.785547
   44,    2.75, 0.062500, 186.604688
   44,    3.44, 0.078125, 186.741211
   44,    3.78, 0.085938, 186.403516
   44,    4.47, 0.101562, 186.800391
   44,    5.50, 0.125000, 186.502344
   44,    6.53, 0.148438, 186.714844
   44,    7.91, 0.179688, 186.762793
   44,    9.28, 0.210938, 186.734180
   44,   11.00, 0.250000, 186.500781
   44,   13.06, 0.296875, 186.795312
   44,   15.47, 0.351562, 186.591797
   44,   18.56, 0.421875, 186.899902
   44,   22.00, 0.500000, 186.472266
   44,   26.12, 0.593750, 186.955664
   44,   31.28, 0.710938, 186.981055
   44,   37.12, 0.843750, 186.541895
   44,   44.00, 1.000000, 186.478711
   44,   52.25, 1.187500, 186.686914
